20200502T1600,32.036636,67,1006.7,3.1360638,0
20200502T1700,30.676636,74,1006.9,3.2761197,0
20200502T1800,27.986635,86,1007.7,3.2844665,0
20200502T1900,26.196636,94,1008.2,3.313515,0
20200502T2000,25.386637,95,1008.6,2.7855866,0
20200502T2100,24.986635,95,1009.1,2.729988,0
20200502T2200,24.536636,95,1009.4,2.781652,0
20200502T2300,24.126637,96,1009.9,2.7499738,0
20200503T0000,23.816635,97,1009.2,2.6444001,0
20200503T0100,23.506636,94,1008.6,2.4963348,0
20200503T0200,23.226635,93,1008.3,2.3864284,0
20200503T0300,22.996635,93,1008.2,2.3130178,0
20200503T0400,22.776636,92,1008.3,2.3047168,0
20200503T0500,22.556635,91,1008.8,2.2951932,0
20200503T0600,23.346636,90,1009.6,2.294,0
20200503T0700,26.206636,84,1009.7,2.1460001,0
20200503T0800,29.146635,73,1010,2.801269,0
20200503T0900,31.226635,65,1009.9,2.459874,0
20200503T1000,32.876633,58,1009.2,2.1510973,0
20200503T1100,34.096634,55,1008.5,2.1460001,0
20200503T1200,34.936634,52,1007.7,2.0574129,0
20200503T1300,35.326633,51,1006.9,1.7898213,0
20200503T1400,35.316635,51,1006.6,1.6629431,0
20200503T1500,34.726635,54,1005.9,1.5974404,0
20200503T1600,33.786633,59,1006.4,1.8866372,0
20200503T1700,32.246635,67,1006.8,2.369156,0
20200503T1800,29.046637,83,1007.4,2.6526704,0
20200503T1900,27.186636,92,1008.3,3.0204332,0
20200503T2000,26.476635,92,1008.8,2.8822029,0
20200503T2100,26.086636,92,1009.6,2.7098553,0
20200503T2200,25.686636,93,1009.8,2.6162949,0
20200503T2300,25.156635,94,1009.9,2.459874,0
20200504T0000,24.726635,96,1009.4,2.369156,0
20200504T0100,24.416636,93,1008.8,2.4092655,0
20200504T0200,24.126637,91,1008.6,2.3783836,0
20200504T0300,23.846636,90,1008.3,2.298769,0
20200504T0400,23.586636,89,1008.2,2.294,0
20200504T0500,23.376637,88,1008.5,2.1460001,0
20200504T0600,24.076635,87,1009.1,2.224928,0
20200504T0700,27.126637,82,1009.4,2.1764054,0
20200504T0800,29.766636,71,1009.8,2.9020834,0
20200504T0900,31.616636,64,1010.4,2.6475046,0
20200504T1000,33.036633,58,1009.7,2.463211,0
20200504T1100,34.226635,55,1009.3,2.3552468,0
20200504T1200,35.016632,52,1008.4,2.5257752,0
20200504T1300,35.296635,52,1007.8,2.517088,0
20200504T1400,35.216633,52,1007.4,2.5984433,0
20200504T1500,34.616634,55,1006.8,2.7380002,0
20200504T1600,33.466633,61,1006.8,3.0421112,0
20200504T1700,31.716637,71,1006.8,3.0921023,0
20200504T1800,28.446636,87,1007.4,2.9784427,0
20200504T1900,27.076635,92,1008.1,2.7924585,0
20200504T2000,26.276636,95,1008.9,2.504001,0
20200504T2100,25.976635,94,1009.7,2.516,0
20200504T2200,25.616636,93,1009.7,2.517088,0
20200504T2300,25.026636,94,1009.6,2.4104016,0
20200505T0000,24.616636,95,1008.7,2.369156,0
20200505T0100,24.226635,96,1007.4,2.2796323,0
20200505T0200,23.936636,96,1007.3,2.369156,0
20200505T0300,23.686636,91,1007.2,2.512733,0
20200505T0400,23.476635,90,1008.1,2.4963348,0
20200505T0500,23.276636,88,1008.5,2.4963348,0
20200505T0600,24.046637,87,1009.1,2.4239943,0
20200505T0700,27.026636,81,1009.2,2.2469697,0
20200505T0800,29.706636,73,1009.5,2.8477986,0
20200505T0900,31.526636,66,1009.3,2.7539537,0
20200505T1000,32.996635,60,1008.8,2.739,0
20200505T1100,34.116634,56,1008.5,2.6732342,0
20200505T1200,34.876633,53,1007.6,2.7098553,0
20200505T1300,35.196632,52,1006.2,2.817836,0
20200505T1400,35.176636,53,1005.9,2.516,0
20200505T1500,34.776634,55,1005.4,2.584709,0
20200505T1600,33.756634,60,1005.6,3.1360638,0
20200505T1700,32.126637,69,1006,3.4495432,0
20200505T1800,29.126637,84,1006.8,3.313515,0
20200505T1900,27.266636,93,1007.7,3.4495432,0
20200505T2000,26.786636,91,1008.4,2.7708032,0
20200505T2100,26.506636,90,1008.9,2.716919,0
20200505T2200,26.056635,90,1008.8,2.6526704,0
20200505T2300,25.636637,89,1008.5,2.6026547,0
20200506T0000,25.836636,95,1007.2,2.9020834,0
20200506T0100,25.686636,94,1006.5,2.8564384,0
20200506T0200,25.526636,92,1006.3,2.9274461,0
20200506T0300,25.296637,92,1006.1,3.0195265,0
20200506T0400,25.126637,90,1006.6,3.1124017,0
20200506T0500,24.926636,89,1007.2,3.1360638,0
20200506T0600,25.636637,88,1007.4,3.0421112,0
20200506T0700,28.466637,81,1007.8,2.9274461,0
20200506T0800,31.046637,73,1008.1,2.7806675,0
20200506T0900,33.046635,65,1007.9,2.5889428,0
20200506T1000,34.646633,60,1007.4,2.520349,0
20200506T1100,35.716633,56,1007,2.520349,0
20200506T1200,36.246635,53,1006.5,2.6277816,0
20200506T1300,36.666634,47,1005.8,2.6814153,0
20200506T1400,36.436634,48,1005.2,2.6824362,0
20200506T1500,35.886635,51,1005,2.915262,0
20200506T1600,34.746635,57,1004.6,3.1880176,0
20200506T1700,32.956635,67,1005.1,3.2844665,0
20200506T1800,29.536636,83,1005.9,3.2128274,0
20200506T1900,28.756636,85,1007,3.1828606,0
20200506T2000,27.836636,89,1007.3,3.1412978,0
20200506T2100,27.346636,92,1007.4,3.1088808,0
20200506T2200,26.996635,93,1007.7,2.9572237,0
20200506T2300,26.656635,94,1007.8,2.8468368,0
20200507T0000,26.316635,95,1007.9,2.7499738,0
20200507T0100,25.956636,95,1007.1,2.668108,0
20200507T0200,25.626637,93,1006.6,2.5516589,0
20200507T0300,25.326635,92,1006.3,2.6026547,0
20200507T0400,25.076635,90,1006.7,2.4408786,0
20200507T0500,24.866636,89,1007.6,2.3517566,0
20200507T0600,25.736635,87,1008,2.369156,0
20200507T0700,28.596636,81,1008.2,2.2951934,0
20200507T0800,31.016636,73,1008.5,2.3864284,0
20200507T0900,32.786633,66,1008.5,2.22,0
20200507T1000,34.156635,60,1008.2,2.2001781,0
20200507T1100,35.096634,56,1007.3,2.298769,0
20200507T1200,35.526634,55,1006.7,2.4160748,0
20200507T1300,35.806633,51,1005.8,2.5484378,0
20200507T1400,35.796635,51,1005.1,2.6526704,0
20200507T1500,35.306633,53,1004.6,2.8178363,0
20200507T1600,34.346634,58,1004.4,2.954445,0
20200507T1700,32.846634,66,1005.1,2.954445,0
20200507T1800,29.766636,83,1006,2.9124432,0
20200507T1900,28.256636,91,1006.1,2.9349186,0
20200507T2000,27.596636,93,1006.8,2.937716,0
20200507T2100,27.136637,96,1006.6,2.827536,0
20200507T2200,27.026636,96,1006.9,2.7098553,0
20200507T2300,26.916636,96,1007,2.551659,0
20200508T0000,26.686636,96,1006.8,2.449836,0
20200508T0100,26.526636,96,1006.4,2.3910131,0
20200508T0200,26.356636,95,1005.4,2.2700038,0
20200508T0300,26.226635,95,1005.1,2.2001781,0
20200508T0400,26.146635,94,1005.6,2.1306348,0
20200508T0500,26.066635,94,1006.6,2.1574523,0
20200508T0600,27.086636,89,1007.4,2.1574523,0
20200508T0700,29.566635,81,1007.8,2.1203294,0
20200508T0800,31.586636,74,1007.8,2.0319705,0
20200508T0900,33.216633,68,1007.3,1.9911364,0
20200508T1000,34.676636,62,1007.2,1.8866372,0
20200508T1100,35.456635,55,1007.1,1.85,0
20200508T1200,35.856632,52,1006.9,1.7651753,0
20200508T1300,35.976635,50,1006.1,1.8544347,0
20200508T1400,35.916634,51,1005.3,2.052083,0
20200508T1500,35.486633,53,1004.6,2.250622,0
20200508T1600,34.776634,56,1004.6,2.4239943,0
20200508T1700,33.496635,63,1005,2.551659,0
20200508T1800,30.496635,80,1005.8,2.4509535,0
20200508T1900,29.146635,87,1006.9,2.4239943,0
20200508T2000,28.466637,91,1007.3,2.265174,0
20200508T2100,27.876637,94,1007.7,2.2001781,0
20200508T2200,27.516636,95,1008.4,2.3047168,0
20200508T2300,27.316635,96,1008.3,2.2796323,0
20200509T0000,27.056635,97,1008.4,2.28563,0
20200509T0100,26.806635,97,1007.7,2.3224688,0
20200509T0200,26.606636,97,1006.9,2.2469697,0
20200509T0300,26.446636,96,1006.7,2.2076323,0
20200509T0400,26.316635,93,1006.9,2.2076323,0
20200509T0500,26.156635,92,1007.4,2.2261581,0
20200509T0600,27.156635,89,1008.3,2.1764054,0
20200509T0700,29.886637,81,1008.9,2.1510973,0
20200509T0800,32.006634,72,1008.7,2.1964417,0
20200509T0900,33.696632,64,1008.5,2.161256,0
20200509T1000,35.096634,56,1008.1,2.250622,0
20200509T1100,35.886635,52,1007.9,2.2076323,0
20200509T1200,36.556633,47,1007.5,2.401297,0
20200509T1300,36.636635,47,1006.6,2.516,0
20200509T1400,36.456635,48,1006,2.581529,0
20200509T1500,36.006634,50,1005.2,2.6814153,0
20200509T1600,35.066635,54,1004.9,2.9124432,0
20200509T1700,33.376633,64,1005.4,3.0805695,0
20200509T1800,29.896635,82,1006,3.0131726,0
20200509T1900,28.596636,90,1007.7,2.4239943,0
20200509T2000,27.816635,94,1008.5,2.4273803,0
20200509T2100,27.376637,95,1009,2.4092655,0
20200509T2200,26.986635,98,1009.3,2.4160745,0
20200509T2300,26.816635,98,1008.9,2.463211,0
20200510T0000,26.956636,96,1008.6,2.4820354,0
20200510T0100,26.886637,96,1008.1,2.584709,0
20200510T0200,26.646635,96,1007.6,2.5559475,0
20200510T0300,26.486635,96,1007.3,2.5984433,0
20200510T0400,26.346636,96,1007.7,2.584709,0
20200510T0500,26.196636,96,1008.5,2.6152484,0
20200510T0600,26.546637,94,1009.1,2.6475046,0
20200510T0700,28.446636,87,1009.2,2.716919,0
20200510T0800,30.746635,79,1009.4,2.7098553,0
20200510T0900,32.606632,70,1009.3,2.777712,0
20200510T1000,34.146633,63,1008.9,2.827536,0
20200510T1100,35.196632,58,1008.1,2.8429873,0
20200510T1200,35.786633,54,1007.6,2.739,0
20200510T1300,36.226635,48,1006.8,2.6905894,0
20200510T1400,36.056633,49,1006.2,2.6936407,0
20200510T1500,35.416634,52,1005.9,2.8362377,0
20200510T1600,34.106632,59,1006,3.12294,0
20200510T1700,32.286636,69,1006.6,3.2128272,0
20200510T1800,29.356636,85,1007.8,2.9830356,0
20200510T1900,27.986635,91,1008.6,2.8945258,0
20200510T2000,27.296637,94,1009.4,2.8333402,0
20200510T2100,26.876637,97,1009.8,2.6732342,0
20200510T2200,26.476635,99,1009.7,2.5655706,0
20200510T2300,26.376637,97,1009.5,2.516,0
20200511T0000,26.416636,96,1009.3,2.584709,0
20200511T0100,26.266636,96,1009,2.6526704,0
20200511T0200,25.896635,96,1008.3,2.6936407,0
20200511T0300,25.666636,96,1008.3,2.762887,0
20200511T0400,25.456636,96,1008.6,2.762887,0
20200511T0500,25.216637,96,1009.4,2.6936407,0
20200511T0600,25.246635,95,1010.2,2.7209468,0
20200511T0700,26.736635,87,1010.6,2.713894,0
20200511T0800,29.156635,79,1010.6,2.6277816,0
20200511T0900,31.326635,71,1010.6,2.6246538,0
20200511T1000,33.136635,60,1010.1,2.777712,0
20200511T1100,34.256634,55,1009.5,2.916201,0
20200511T1200,34.996635,50,1008.6,3.1612813,0
20200511T1300,35.176636,50,1007.6,3.2769554,0
20200511T1400,34.846634,52,1006.8,3.440005,0
20200511T1500,34.056633,55,1006.6,3.589572,0
20200511T1600,32.576633,62,1006.6,3.70074,0
20200511T1700,30.706636,72,1007.3,3.6440775,0
20200511T1800,27.696636,86,1008.7,3.3749192,0
20200511T1900,26.106636,93,1009,3.0921023,0
20200511T2000,25.366636,96,1009.9,3.0122638,0
20200511T2100,25.056635,97,1010.3,2.8736403,0
20200511T2200,25.516636,96,1010.5,2.932119,0
20200511T2300,25.366636,96,1010.9,2.8784003,0
20200512T0000,25.206636,96,1010.5,2.739,0
20200512T0100,24.956636,96,1009.7,2.504001,0
20200512T0200,24.696636,96,1008.8,2.4509535,0
20200512T0300,24.446636,96,1008.5,2.4194717,0
20200512T0400,24.216637,96,1008.8,2.2951934,0
20200512T0500,23.986635,96,1009.5,2.0640562,0
20200512T0600,23.916636,95,1010.4,2.0319705,0
20200512T0700,24.976635,90,1010.8,1.946636,0
20200512T0800,27.026636,82,1010.7,1.6629431,0
20200512T0900,29.296637,73,1010.8,1.6229467,0
20200512T1000,31.036636,66,1010.3,1.8866372,0
20200512T1100,31.996635,62,1010.1,2.1047766,0
20200512T1200,32.486633,60,1009.9,2.442,0
20200512T1300,32.326633,63,1009.4,2.762887,0
20200512T1400,31.706636,68,1009,2.9618495,0
20200512T1500,30.796637,73,1008.6,2.9274461,0
20200512T1600,29.466637,80,1008.7,2.762887,0
20200512T1700,27.996635,88,1009.5,2.3645287,0
20200512T1800,26.416636,95,1010.1,1.8500001,0
20200512T1900,25.756636,97,1010.5,1.946636,0
20200512T2000,26.446636,96,1010.7,1.8020178,0
20200512T2100,26.456636,96,1010.9,1.6890814,0
20200512T2200,26.206636,96,1011.2,1.525549,0
20200512T2300,25.946636,96,1010.8,1.413768,0
20200513T0000,25.786636,96,1010.6,1.3604734,0
20200513T0100,25.526636,96,1010.3,1.2601745,0
20200513T0200,25.256636,96,1009.9,1.1700428,0
20200513T0300,25.016636,96,1009.7,1.1932142,0
20200513T0400,24.756636,96,1010.2,1.2923545,0
20200513T0500,24.546637,96,1010.5,1.334054,0
20200513T0600,24.546637,96,1010.8,1.4291774,0
20200513T0700,24.906635,93,1011.3,1.4040513,0
20200513T0800,25.906635,90,1011.6,1.4291774,0
20200513T0900,27.506636,85,1011.6,1.3962293,0
20200513T1000,29.716637,75,1011.2,1.5732616,0
20200513T1100,31.066635,67,1010.3,1.8866372,0
20200513T1200,31.966637,63,1009.4,2.2700038,0
20200513T1300,32.566635,61,1008.9,2.693641,0
20200513T1400,32.616634,62,1008.2,2.9077387,0
20200513T1500,32.316635,63,1007.7,2.9793618,0
20200513T1600,31.466637,67,1007.3,3.0340002,0
20200513T1700,30.146635,74,1007.8,3.0663157,0
20200513T1800,27.716637,86,1008.9,2.932119,0
20200513T1900,25.856636,97,1010.5,2.5516589,0
20200513T2000,26.336636,96,1010.8,2.449836,0
20200513T2100,26.406635,95,1011.2,2.3610523,0
20200513T2200,26.326635,96,1011.1,2.3047168,0
20200513T2300,26.156635,96,1011,2.2554832,0
20200514T0000,25.986635,96,1010.7,2.2796323,0
20200514T0100,25.766636,96,1010.1,2.1574523,0
20200514T0200,25.486635,96,1009.5,1.9536562,0
20200514T0300,25.266636,96,1009.5,1.9240001,0
20200514T0400,25.056635,96,1009.8,1.8967689,0
20200514T0500,24.866636,96,1009.9,1.7790807,0
20200514T0600,24.896635,95,1010.4,1.7417531,0
20200514T0700,25.636637,91,1011,1.7275474,0
20200514T0800,27.156635,85,1011.1,1.6430666,0
20200514T0900,28.796637,79,1010.9,1.6380599,0
20200514T1000,30.606636,69,1009.8,1.7464628,0
20200514T1100,31.876637,64,1008.9,2.0574129,0
20200514T1200,32.776634,61,1008.1,2.516,0
20200514T1300,33.196632,61,1007.5,2.8477986,0
20200514T1400,33.276634,59,1006.6,3.1194315,0
20200514T1500,32.846634,61,1005.8,3.2761197,0
20200514T1600,31.936636,66,1005.6,3.3242395,0
20200514T1700,30.616636,72,1005.7,3.2534761,0
20200514T1800,27.996635,84,1006.3,3.1124017,0
20200514T1900,26.586636,92,1007.2,3.2869666,0
20200514T2000,26.006636,91,1007.7,2.6814153,0
20200514T2100,25.556635,91,1008,2.551659,0
20200514T2200,25.116636,91,1007.9,2.3400855,0
20200514T2300,24.756636,91,1007.9,2.2076323,0
20200515T0000,24.426636,92,1007.7,2.2796323,0
20200515T0100,24.096636,91,1007.5,2.459874,0
20200515T0200,23.736635,91,1007.3,2.6026547,0
20200515T0300,23.426636,91,1007,2.5687702,0
20200515T0400,23.136637,90,1006.6,2.4698713,0
20200515T0500,22.916636,90,1006.8,2.3864284,0
20200515T0600,23.816635,89,1007.6,2.298769,0
20200515T0700,26.866636,82,1007.9,2.083859,0
20200515T0800,29.656635,72,1008,2.8784003,0
20200515T0900,31.486635,66,1007.2,2.584709,0
20200515T1000,32.966633,61,1006.6,2.073321,0
20200515T1100,34.066635,57,1005.8,2.161256,0
20200515T1200,34.866634,55,1005.2,2.221233,0
20200515T1300,35.066635,54,1004.5,2.2951934,0
20200515T1400,35.076633,51,1004.2,2.6225667,0
20200515T1500,34.466633,53,1004,2.9488792,0
20200515T1600,33.406635,59,1004.2,3.1124017,0
20200515T1700,31.886637,67,1004.4,3.2568407,0
20200515T1800,28.936636,82,1005.1,3.2777908,0
20200515T1900,26.936636,91,1005.9,3.346404,0
20200515T2000,26.366636,90,1006.3,2.7924585,0
20200515T2100,25.896635,91,1006.7,2.6475046,0
20200515T2200,25.566635,89,1007.2,2.5559475,0
20200515T2300,24.896635,89,1006.9,2.459874,0
20200516T0000,24.426636,91,1006.5,2.4239943,0
20200516T0100,24.016636,88,1005.8,2.656796,0
20200516T0200,23.636637,87,1005.5,2.7459884,0
20200516T0300,23.346636,86,1005.7,2.7459884,0
20200516T0400,23.076635,85,1005.9,2.713894,0
20200516T0500,22.866636,84,1006.5,2.6895716,0
20200516T0600,23.886637,83,1007.1,2.45207,0
20200516T0700,27.186636,77,1007.8,2.1663177,0
20200516T0800,29.986635,68,1007.7,2.2975779,0
20200516T0900,31.826635,62,1007.2,2.2844317,0
20200516T1000,33.256634,57,1006.8,2.0467389,0
20200516T1100,34.226635,54,1005.9,1.7913504,0
20200516T1200,35.046635,51,1005.7,1.5888474,0
20200516T1300,35.376633,50,1004.7,1.525549,0
20200516T1400,35.266632,51,1004,1.702,0
20200516T1500,34.706635,53,1003.5,1.998,0
20200516T1600,33.626633,59,1003.8,2.459874,0
20200516T1700,31.806635,68,1003.6,2.7459884,0
20200516T1800,29.266636,83,1004.8,2.7209468,0
20200516T1900,27.486635,92,1005.7,2.8468368,0
20200516T2000,26.836636,92,1006.1,2.3400855,0
20200516T2100,26.256636,94,1006.1,2.259122,0
20200516T2200,26.116636,91,1006.1,2.217532,0
20200516T2300,25.446636,92,1005.7,2.254269,0
20200517T0000,24.946636,93,1005.5,2.3224688,0
20200517T0100,24.526636,94,1005.1,2.6246538,0
20200517T0200,24.186636,90,1004.8,2.7149029,0
20200517T0300,23.906635,89,1005.1,2.693641,0
20200517T0400,23.636637,87,1005.2,2.656796,0
20200517T0500,23.416636,86,1005.4,2.6412923,0
20200517T0600,24.356636,85,1006.1,2.6412923,0
20200517T0700,27.526636,78,1006.3,2.6026547,0
20200517T0800,30.166636,69,1006.7,2.224928,0
20200517T0900,32.006634,63,1006.4,1.9592538,0
20200517T1000,33.616634,58,1005.8,1.8866372,0
20200517T1100,34.846634,54,1004.8,1.8953248,0
20200517T1200,35.546635,52,1004.2,1.6229467,0
20200517T1300,35.866634,49,1003.6,1.2316055,0
20200517T1400,34.066635,59,1003.5,1.277438,0
20200517T1500,33.666634,60,1003.2,1.5610317,0
20200517T1600,32.846634,64,1003.6,1.8720685,0
20200517T1700,31.666636,71,1003.3,2.0851724,0
20200517T1800,30.136637,82,1004,2.1344864,0
20200517T1900,29.006636,85,1004.7,2.2001781,0
20200517T2000,28.276636,85,1005.1,2.4341388,0
20200517T2100,27.606636,85,1005.4,2.3365726,0
20200517T2200,26.996635,84,1005.6,2.1574523,0
20200517T2300,26.476635,82,1005.1,1.99937,0
20200518T0000,26.016636,83,1004.4,1.9239999,0
20200518T0100,25.376637,85,1003.8,1.7821561,0
20200518T0200,24.756636,86,1003.6,1.7898214,0
20200518T0300,24.216637,88,1003.4,1.8004979,0
20200518T0400,23.816635,88,1003.9,1.7417531,0
20200518T0500,23.526636,89,1004.3,1.7589599,0
20200518T0600,25.046637,84,1005,1.6161844,0
20200518T0700,28.906635,74,1005.3,1.2204393,0
20200518T0800,31.486635,65,1005.5,1.3903338,0
20200518T0900,33.196632,60,1005.7,1.2645125,0
20200518T1000,33.766632,57,1005.4,0.89107805,0
20200518T1100,35.186634,52,1004.4,0.66187614,0
20200518T1200,33.436634,70,1003.8,0.43149045,0
20200518T1300,34.296635,62,1003.4,0.45012447,0.4
20200518T1400,33.576633,61,1003.3,0.3985022,0.2
20200518T1500,33.036633,60,1003.1,0.63657206,0
20200518T1600,32.706635,61,1003.3,0.7970044,0
20200518T1700,32.046635,69,1003,1.1000891,0
20200518T1800,30.386637,75,1003.9,1.413768,0
20200518T1900,29.576635,77,1004.6,1.5732616,0
20200518T2000,28.546637,81,1004.8,1.5680319,0
20200518T2100,27.576635,85,1005.4,1.721196,0
20200518T2200,26.626637,88,1005.4,1.8676755,0
20200518T2300,25.636637,91,1005.4,1.7913504,0
20200519T0000,25.276636,91,1004.9,1.3903338,0
20200519T0100,24.936636,91,1004.5,1.2046328,0
20200519T0200,24.956636,89,1004.1,1.266676,0
20200519T0300,24.816635,89,1004,1.4079461,0
20200519T0400,24.716637,88,1004.3,1.629681,0
20200519T0500,24.516636,89,1005.1,1.7036079,0
20200519T0600,25.696636,86,1005.6,1.5819392,0
20200519T0700,29.066635,77,1005.7,1.3503733,0
20200519T0800,31.496635,68,1005.8,1.677696,0
20200519T0900,33.366634,61,1005.6,1.2046328,0
20200519T1000,34.936634,55,1005,0.90328515,0
20200519T1100,36.066635,50,1004.4,0.46801713,0
20200519T1200,36.556633,48,1003.9,0.5336216,0
20200519T1300,36.616634,48,1003.2,0.80043244,0
20200519T1400,36.496635,47,1002.9,0.973318,0
20200519T1500,36.036633,48,1002.6,1.334054,0
20200519T1600,35.106632,52,1002.7,1.8514794,0
20200519T1700,32.606632,67,1002.9,2.072,0
20200519T1800,30.366636,79,1003.9,1.8632724,0
20200519T1900,29.066635,83,1005.1,1.8020178,0
20200519T2000,28.306635,84,1005.6,1.702,0
20200519T2100,27.766636,84,1005.8,1.6161844,0
20200519T2200,27.136637,83,1006,1.5940088,0
20200519T2300,26.706636,82,1006.1,1.6229467,0
20200520T0000,26.956636,89,1005.5,1.332,0
20200520T0100,26.416636,90,1005.3,1.3644925,0
20200520T0200,25.606636,92,1004.7,1.4983858,0
20200520T0300,24.946636,93,1004.6,1.457631,0
20200520T0400,24.376637,93,1004.7,1.4892213,0
20200520T0500,24.236635,92,1005.3,1.457631,0
20200520T0600,25.286636,88,1006,1.4291774,0
20200520T0700,28.896635,77,1006.6,1.3824341,0
20200520T0800,31.346636,69,1006.8,1.1932142,0
20200520T0900,33.036633,61,1006.6,0.973318,0
20200520T1000,34.186634,56,1005.8,0.96484196,0
20200520T1100,34.936634,53,1004.9,1.0672432,0
20200520T1200,35.456635,52,1004.3,1.334054,0
20200520T1300,35.686634,52,1003.9,0.96484196,0
20200520T1400,34.716633,60,1004.1,0.666,0
20200520T1500,33.106632,65,1003.9,1.1271344,0.1
20200520T1600,33.616634,62,1003.4,1.525549,0
20200520T1700,32.636635,67,1003.8,1.8500001,0
20200520T1800,30.086636,82,1004.4,1.8559105,0
20200520T1900,29.806635,82,1006.1,1.942412,0
20200520T2000,28.926636,86,1007.1,2.1344864,0
20200520T2100,28.396635,88,1007.4,1.970402,0
20200520T2200,28.006636,89,1007,2.019807,0
20200520T2300,27.276636,91,1006.1,2.073321,0
20200521T0000,26.756636,92,1005.5,1.8735304,0
20200521T0100,26.336636,92,1005.2,1.8559105,0
20200521T0200,25.886637,92,1004.4,1.7775412,0
20200521T0300,25.476635,93,1004.4,1.628,0
20200521T0400,25.336636,92,1004.8,1.6430666,0
20200521T0500,25.206636,91,1005.3,1.721196,0
20200521T0600,26.116636,88,1005.8,1.457631,0
20200521T0700,29.016636,79,1006.3,1.4291774,0
20200521T0800,31.036636,70,1006,1.4234184,0
20200521T0900,32.366634,65,1005.5,1.1582832,0
20200521T1000,33.486633,60,1004.9,0.76187664,0
20200521T1100,34.186634,57,1004.4,0.518,0
20200521T1200,34.696632,55,1003.9,0.63225627,0
20200521T1300,34.866634,55,1003.5,0.76187664,0
20200521T1400,34.666634,56,1002.9,0.89107805,0
20200521T1500,34.306633,58,1002.9,0.7725827,0
20200521T1600,33.436634,67,1003,0.8880001,0.2
20200521T1700,31.766636,79,1003.6,1.1198232,0.2
20200521T1800,30.066635,86,1004.2,1.4040513,0
20200521T1900,31.356636,70,1005.7,1.413768,0
20200521T2000,30.096636,75,1006,1.8544347,0
20200521T2100,29.326635,77,1006.1,1.966229,0
20200521T2200,28.476635,80,1006.5,2.0640562,0
20200521T2300,27.576635,83,1006.1,2.077279,0
20200522T0000,26.876637,85,1006.3,2.077279,0
20200522T0100,26.266636,86,1004.7,2.1190376,0
